1,65.3641920645,1.11579118124,6181.03050627,10,0,0
2,1.20035128875,1.11080764773,1.34567616434,40,48,44
3,1.18956401287,1.10155045538,1.37174102733,48,53,43
4,1.20033538514,1.10155045538,2.03756782963,51,54,36
5,1.18904833351,1.09861938432,1.94847381499,37,60,31
6,1.17521897922,1.09861938432,1.94847381499,46,56,37
7,1.22720115436,1.09861938432,6.59089616404,47,53,35
8,1.19912607619,1.09861938432,4.40530507526,48,56,34
9,1.16197576008,1.03551037521,1.37174102733,47,52,32
10,1.1694494219,1.03551037521,1.93444065755,49,53,37
11,1.19546486551,1.03551037521,3.57498755259,54,54,26
12,1.14946320641,1.03551037521,1.36605578394,51,58,30
13,1.19511301616,1.03551037521,3.66837636078,49,65,23
14,1.15272363376,1.02541918323,1.36189064856,57,60,29
15,1.15618547251,1.02541918323,3.66837636078,57,52,33
16,1.37381830987,1.02541918323,21.47561455,54,57,28
17,1.24661300225,1.02541918323,10.3538379218,51,52,29
18,1.15029759851,1.02541918323,1.3744082918,52,55,27
19,1.17725921757,1.02315199278,3.68788703158,62,51,36
20,1.12480550387,1.01204481723,1.70534160835,58,51,31
21,1.13178105469,0.993818711139,1.4868924964,51,55,28
22,1.21725219426,0.993818711139,6.55556955954,48,57,30
23,1.19950051407,0.993818711139,3.66837636078,48,63,31
24,1.43706743102,0.993818711139,30.0960322953,49,61,37
25,1.15322669351,0.993818711139,3.68699119241,50,63,29
26,1.16729394948,0.991941518448,5.4013707776,53,54,38
27,1.39882372408,0.960961082024,26.3987839542,52,57,34
28,1.5157002237,0.960961082024,18.5116313604,56,58,30
29,1.21717093651,0.960961082024,7.13939321895,53,54,29
30,1.53560225285,0.960961082024,27.1859158223,48,57,16
31,1.20178343978,0.960961082024,4.803089552,50,53,24
32,1.13207087306,0.960961082024,1.93091725625,36,59,30
33,1.15976815043,0.960961082024,4.80036847034,41,60,35
34,2.03265923019,0.960961082024,49.4198353081,39,58,32
35,1.18074122506,0.960961082024,3.67769726051,39,59,38
36,1.13738149419,0.930936982818,5.83801335992,40,59,32
37,1.88911280393,0.930936982818,43.5194887005,47,51,34
38,1.08021781122,0.930936982818,2.83977642137,45,58,31
39,1.21991441684,0.930936982818,7.75875367208,45,55,27
40,1.19028514395,0.915998736469,4.73344695148,39,62,33
41,1.36774686326,0.902181787553,16.3405241662,27,63,31
42,1.18724827098,0.902181787553,6.66983554184,33,55,35
43,1.80626390933,0.902181787553,40.8094368189,37,63,27
44,1.95474110038,0.902181787553,42.3304849237,45,54,31
45,1.27385491967,0.902181787553,8.52570039688,39,61,27
46,1.60595515346,0.881735025169,43.8704250737,54,57,39
47,1.09055816713,0.881735025169,4.4185697679,43,57,27
48,1.07821379383,0.881735025169,3.47315137891,41,71,25
49,1.68266170885,0.881735025169,38.7027212878,41,62,25
50,1.38718178262,0.881735025169,19.4362555718,26,60,26
51,1.1182115693,0.881735025169,3.20892811041,23,68,26
52,1.56661825122,0.851503970947,34.6343630232,41,54,40
53,1.21919808373,0.851503970947,18.8596858298,37,60,25
54,1.37235532204,0.851503970947,11.9195659165,23,72,26
55,1.95268547331,0.851503970947,80.0162156324,38,65,29
56,1.05754981962,0.851503970947,3.47973752612,41,59,32
57,1.22037709677,0.851503970947,6.3723140334,37,62,33
58,1.49996076278,0.851503970947,17.9276149895,32,64,31
59,2.7187202317,0.851503970947,134.371734294,33,59,32
60,1.50497095439,0.851503970947,41.3894061058,33,61,30
61,2.38709989232,0.846886972899,128.433148164,32,62,31
62,1.24108077548,0.846886972899,7.95779791609,30,62,31
63,2.00067047654,0.846886972899,89.9551602437,38,54,37
64,1.61167690372,0.846886972899,41.4073612446,32,74,23
65,1.11203895729,0.846886972899,4.72674408905,31,61,33
66,1.0619113402,0.841237622391,4.97631291437,34,58,37
67,1.49810010369,0.841237622391,40.7928725337,27,60,31
68,1.24380949063,0.841237622391,10.0089807587,23,59,34
69,1.30068053414,0.841237622391,24.823714308,35,59,36
70,1.01602379323,0.841237622391,3.2422345277,43,57,29
71,1.24855718451,0.841237622391,7.81422273024,46,60,30
72,1.19716744449,0.841237622391,18.9981990129,46,57,28
73,1.25674724347,0.841237622391,10.9422102768,36,66,22
74,1.44657808454,0.841237622391,13.5025619688,38,56,33
75,1.29115052184,0.841237622391,14.7677193668,40,49,36
76,0.995436617299,0.841237622391,3.63293205858,49,50,33
77,1.05030490814,0.841237622391,4.53323344295,46,58,29
78,1.01446305931,0.840471826329,4.83868518913,46,56,27
79,1.04804624995,0.840471826329,10.8217854133,43,57,28
80,1.10047488887,0.835403401617,10.8217854133,42,51,20
81,0.987716788136,0.824141414641,2.95240712565,43,57,26
82,1.10163247098,0.824141414641,6.78825011105,34,60,19
83,1.10086079575,0.824141414641,9.79867440625,33,59,29
84,1.05159983516,0.824141414641,9.12255023545,46,54,28
85,1.04966189955,0.824141414641,7.49885402773,41,58,23
86,1.03308271462,0.824141414641,4.08259052023,44,62,28
87,0.981373366928,0.824141414641,3.20576521024,50,55,34
88,0.946708680114,0.824141414641,5.56405205442,60,52,36
89,0.971674340432,0.824141414641,3.42405017227,47,58,22
90,1.09799846292,0.824141414641,7.11533713471,51,57,28
91,1.06661533369,0.824141414641,4.83868518913,35,64,27
92,1.02893760389,0.824141414641,4.83868518913,45,58,25
93,0.957838860999,0.824141414641,3.80210816916,41,61,27
94,1.00330182743,0.824141414641,4.32404926219,43,57,26
95,0.995119297033,0.824141414641,4.83868518913,44,57,27
96,1.09416995085,0.824141414641,15.3111435242,44,52,27
97,0.961631762182,0.824141414641,2.83781181542,53,57,27
98,1.32567890465,0.824141414641,32.3260219177,56,53,25
99,1.00436450446,0.821478468972,5.60029942771,53,50,18
